#,topic,tentative_subtema,knowledge_class,relative_path,doc_id
110,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/consolidado/Ley-789-2002.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_consolidado_Ley-789-2002.md
111,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-1010-2006.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-1010-2006.md
112,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-1468-2011.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-1468-2011.md
113,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-1822-2017.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-1822-2017.md
114,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-21-1982.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-21-1982.md
115,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-2101-2021.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-2101-2021.md
116,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-2466-2025.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-2466-2025.md
117,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-27-1974.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-27-1974.md
118,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-789-2002.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-789-2002.md
119,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-797-2003.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_EXPERTOS_EXPERTOS_Ley-797-2003.md
120,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-1010-2006.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-1010-2006.md
121,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-1468-2011.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-1468-2011.md
122,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-1822-2017.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-1822-2017.md
123,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-21-1982.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-21-1982.md
124,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-2101-2021.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-2101-2021.md
125,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-2466-2025.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-2466-2025.md
126,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-27-1974.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-27-1974.md
127,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-50-1990.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-50-1990.md
128,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-789-2002.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-789-2002.md
129,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-797-2003.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_LOGGRO_PRACTICA_Ley-797-2003.md
130,laboral,,normative_base,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/NORMATIVA/Ley-2101-2021.md,CORE_ya_Arriba_LEYES_LABORAL_SEGURIDAD_SOCIAL_NORMATIVA_Ley-2101-2021.md
131,laboral,,interpretative_guidance,CORE ya Arriba/PARAFISCAL_ESPECIAL/EXPERTOS/E01-contribuciones-parafiscales-especiales-interpretaciones-expertos.md,CORE_ya_Arriba_PARAFISCAL_ESPECIAL_EXPERTOS_E01-contribuciones-parafiscales-especiales-interpretaciones-expertos.md
132,laboral,,normative_base,CORE ya Arriba/PARAFISCAL_ESPECIAL/NORMATIVA/N01-contribuciones-parafiscales-especiales-marco-legal.md,CORE_ya_Arriba_PARAFISCAL_ESPECIAL_NORMATIVA_N01-contribuciones-parafiscales-especiales-marco-legal.md
133,leyes_derogadas,,normative_base,CORE ya Arriba/LEYES/DEROGADAS/LOGGRO_Ley-52-1975.md,CORE_ya_Arriba_LEYES_DEROGADAS_LOGGRO_Ley-52-1975.md
134,leyes_derogadas,,normative_base,CORE ya Arriba/LEYES/DEROGADAS/NORMATIVA_Ley-1-1976.md,CORE_ya_Arriba_LEYES_DEROGADAS_NORMATIVA_Ley-1-1976.md
135,normas_internacionales_auditoria,,interpretative_guidance,CORE ya Arriba/Corpus de Contabilidad/EXPERTOS/T-NIA-normas-internacionales-auditoria-interpretaciones-expertos.md,CORE_ya_Arriba_Corpus_de_Contabilidad_EXPERTOS_T-NIA-normas-internacionales-auditoria-interpretaciones-expertos.md
136,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-10-1991.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-10-1991.md
137,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-101-1993.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-101-1993.md
138,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1014-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1014-2006.md
139,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1064-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1064-2006.md
140,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1066-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1066-2006.md
141,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-109-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-109-1985.md
142,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1090-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1090-2006.md
143,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1101-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1101-2006.md
144,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-111-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-111-2006.md
145,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1114-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1114-2006.md
146,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-117-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-117-1985.md
147,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1185-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1185-2008.md
148,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1228-1995.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1228-1995.md
149,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-123-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-123-1994.md
150,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1257-2008.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1257-2008.md
151,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1286-2009.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1286-2009.md
152,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-130-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-130-1994.md
153,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-137-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-137-1994.md
154,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1379-2010.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1379-2010.md
155,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-141-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-141-1994.md
156,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-142-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-142-1994.md
157,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-143-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-143-1994.md
158,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1475-2011.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1475-2011.md
159,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1493-2011.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1493-2011.md
160,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1555-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1555-2012.md
161,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1558-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1558-2012.md
162,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1561-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1561-2012.md
163,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1563-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1563-2012.md
164,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1565-2012.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1565-2012.md
165,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-16-1990.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-16-1990.md
166,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-160-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-160-1994.md
167,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1694-2013.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1694-2013.md
168,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1695-2013.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1695-2013.md
169,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1697-2013.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1697-2013.md
170,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1712-2014.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1712-2014.md
171,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1731-2014.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1731-2014.md
172,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-174-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-174-1994.md
173,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1755-2015.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1755-2015.md
174,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1762-2015.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1762-2015.md
175,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1787-2016.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-1787-2016.md
176,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-181-1995.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-181-1995.md
177,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-20-1979.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-20-1979.md
178,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-201-1995.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-201-1995.md
179,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-2064-2020.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-2064-2020.md
180,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-2068-2020.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-2068-2020.md
181,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-2070-2020.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-2070-2020.md
182,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-215-1995.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-215-1995.md
183,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-218-1994.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-218-1994.md
184,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-2283-2023.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-2283-2023.md
185,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-26-1989.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-26-1989.md
186,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-3-1991.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-3-1991.md
187,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-30-1971.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-30-1971.md
188,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-30-1988.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-30-1988.md
189,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-30-1992.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-30-1992.md
190,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-300-1996.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-300-1996.md
191,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-31-1992.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-31-1992.md
192,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-388-1997.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-388-1997.md
193,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-397-1997.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-397-1997.md
194,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-4-1913.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-4-1913.md
195,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-454-1998.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-454-1998.md
196,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-546-1999.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-546-1999.md
197,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-58-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-58-1985.md
198,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-594-2000.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-594-2000.md
199,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-630-2000.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-630-2000.md
200,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-643-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-643-2001.md
201,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-666-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-666-2001.md
202,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-67-1979.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-67-1979.md
203,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-67-1983.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-67-1983.md
204,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-675-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-675-2001.md
205,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-685-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-685-2001.md
206,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-687-2001.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-687-2001.md
207,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-768-2002.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-768-2002.md
208,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-79-1988.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-79-1988.md
209,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-795-2003.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-795-2003.md
210,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-808-2020.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-808-2020.md
211,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-811-2003.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-811-2003.md
212,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-824-2003.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-824-2003.md
213,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-833-2003.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-833-2003.md
214,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-84-1989.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-84-1989.md
215,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-902-2017.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-902-2017.md
216,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-939-2004.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-939-2004.md
217,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-95-1890.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-95-1890.md
218,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-964-2005.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-964-2005.md
219,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-973-2005.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-973-2005.md
220,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-986-2005.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_consolidado_Ley-986-2005.md
221,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-10-1991.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-10-1991.md
222,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-101-1993.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-101-1993.md
223,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1014-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1014-2006.md
224,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1064-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1064-2006.md
225,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1066-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1066-2006.md
226,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-109-1985.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-109-1985.md
227,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1090-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1090-2006.md
228,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1098-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1098-2006.md
229,otros_sectoriales,,normative_base,CORE ya Arriba/LEYES/OTROS_SECTORIALES/EXPERTOS/EXPERTOS_Ley-1101-2006.md,CORE_ya_Arriba_LEYES_OTROS_SECTORIALES_EXPERTOS_EXPERTOS_Ley-1101-2006.md
